name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
synapse,1.2,org.apache.synapse.core.axis2.MediatorDeployer,9,1,0,11,45,22,0,11,6,0.75,351,1,0,0,0.4,0,0,37.77777778,1.05,0.7778,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointSerializer,2,2,0,13,16,1,1,13,1,2,88,0,0,0.857142857,0.75,1,2,43,6.3,3,1
synapse,1.2,org.apache.synapse.mediators.eip.aggregator.AggregateMediator,20,2,0,14,71,90,3,12,18,0.837320574,677,1,3,0.419354839,0.190789474,0,0,32.3,35.7,3.1,1
synapse,1.2,org.apache.synapse.core.axis2.TimeoutHandler,5,2,0,7,33,2,1,6,2,0.55,207,1,0,0.5,0.625,0,0,39.4,5.25,1.6,0
synapse,1.2,org.apache.synapse.util.FixedByteArrayOutputStream,3,3,0,2,7,1,1,1,3,2,43,0,0,0.882352941,0.777777778,2,2,13.33333333,2.1,1.3333,0
synapse,1.2,org.apache.synapse.endpoints.Endpoint,7,1,0,48,7,21,48,1,7,2,7,0,0,0,0.428571429,0,0,0,1.05,1,1
synapse,1.2,org.apache.synapse.config.xml.ResourceMapSerializer,3,1,0,9,15,1,1,8,2,0.5,50,1,0,0,0.5,0,0,15.33333333,3.15,1,1
synapse,1.2,org.apache.synapse.config.xml.StartupFinder,11,1,0,11,38,0,2,9,7,0.56,336,1,1,0,0.28,0,0,29.09090909,3.15,1.3636,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,2,2,0,10,8,1,1,10,1,2,38,0,0,0.857142857,0.75,1,2,18,3.15,1.5,0
synapse,1.2,org.apache.synapse.core.axis2.ProxyService,67,1,0,44,172,1931,9,37,60,0.952101662,1449,0.967741935,5,0,0.109090909,0,0,20.1641791,51.45,1.9104,1
synapse,1.2,org.apache.synapse.config.xml.FaultMediatorSerializer,3,2,0,11,32,3,0,11,3,1.5,232,1,0,0.75,0.555555556,0,0,75.33333333,16.8,5.6667,1
synapse,1.2,org.apache.synapse.config.xml.AbstractMediatorFactory,5,1,19,26,18,10,19,7,0,1,154,1,0,0,0.45,0,0,26.8,5.25,1.4,0
synapse,1.2,org.apache.synapse.mediators.eip.Target,14,1,0,15,26,29,8,7,14,0.769230769,159,1,2,0,0.3,0,0,9.928571429,9.45,1.5,0
synapse,1.2,org.apache.synapse.registry.RegistryEntryImpl,18,1,0,2,28,87,1,1,18,0.852941176,200,1,0,0,0.361111111,0,0,9.666666667,1.05,0.9444,0
synapse,1.2,org.apache.synapse.config.xml.DBReportMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,31,1,0,0.818181818,0.666666667,0,0,6.5,1.05,0.5,0
synapse,1.2,org.apache.synapse.config.xml.InMediatorSerializer,3,3,0,7,15,3,0,7,3,2,46,0,0,0.777777778,0.555555556,0,0,14.33333333,3.15,1.3333,0
synapse,1.2,org.apache.synapse.util.xpath.SynapseXPathVariableContext,3,1,0,9,13,0,1,8,3,0,113,1,1,0,0.533333333,0,0,35.66666667,1.05,0.3333,0
synapse,1.2,org.apache.synapse.config.xml.IterateMediatorSerializer,3,2,0,12,24,3,0,12,3,2,94,0,0,0.75,0.555555556,0,0,30.33333333,8.4,3,0
synapse,1.2,org.apache.synapse.registry.AbstractRegistry,7,1,1,10,37,13,1,9,5,0.75,227,1,0,0,0.375,0,0,31.14285714,21,3.4286,0
synapse,1.2,org.apache.synapse.config.xml.PropertyMediatorSerializer,3,2,0,10,21,3,0,10,3,2,110,0,0,0.75,0.555555556,0,0,35.66666667,9.45,3.3333,0
synapse,1.2,org.apache.synapse.config.xml.XSLTMediatorSerializer,3,2,0,12,31,3,0,12,3,2,144,0,0,0.75,0.555555556,0,0,47,11.55,4,1
synapse,1.2,org.apache.synapse.metrics.GlobalRequestCountHandler,2,2,0,6,9,1,0,6,2,2,20,0,0,0.875,0.75,0,0,9,1.05,0.5,0
synapse,1.2,org.apache.synapse.mediators.builtin.PropertyMediator,12,2,0,10,37,14,2,8,12,0.831168831,390,0.714285714,1,0.541666667,0.3,0,0,30.91666667,31.5,3.3333,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,2,0,11,14,1,1,11,1,2,63,0,0,0.857142857,0.75,1,2,30.5,4.2,2,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,5,2,0,11,38,8,1,11,1,0.75,220,1,1,0.75,0.4375,2,4,42.8,12.6,2.8,0
synapse,1.2,org.apache.synapse.config.xml.PropertyHelper,7,1,0,7,42,9,3,4,4,0.333333333,558,1,0,0,0.3,0,0,78.57142857,12.6,3.2857,1
synapse,1.2,org.apache.synapse.mediators.ext.POJOCommandMediator,16,2,1,17,66,58,3,14,14,0.8,918,1,0,0.464285714,0.333333333,0,0,56,16.8,2.6875,1
synapse,1.2,org.apache.synapse.util.AXIOMUtils,2,1,0,6,6,1,2,4,1,2,21,0,0,0,0.5,0,0,9.5,2.1,1,0
synapse,1.2,org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.722222222,113,1,0,0,0.428571429,0,0,14.28571429,7.35,1.7143,0
synapse,1.2,org.apache.synapse.endpoints.algorithms.AlgorithmContext,10,1,0,11,33,0,4,7,6,0.746031746,248,1,0,0,0.314814815,0,0,23.1,6.3,2.4,1
synapse,1.2,org.apache.synapse.util.TemporaryData,9,1,0,10,30,6,7,5,5,0.671875,235,0.125,0,0,0.34375,0,0,24.22222222,3.15,1.1111,1
synapse,1.2,org.apache.synapse.mediators.eip.EIPUtils,5,1,0,12,19,10,3,9,4,1,143,1,0,0,0.583333333,0,0,27.4,1.05,0.6,0
synapse,1.2,org.apache.synapse.ManagedLifecycle,2,1,0,11,2,1,10,1,2,2,2,0,0,0,0.75,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.statistics.StatisticsStack,4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.SynapseConfigurationBuilder,6,1,0,11,37,3,1,10,3,0.4,214,1,0,0,0.266666667,0,0,34.5,8.4,1.8333,1
synapse,1.2,org.apache.synapse.mediators.filters.FilterMediator,17,3,0,11,39,52,2,9,17,0.794642857,535,1,3,0.578947368,0.218487395,1,3,30.05882353,22.05,2.5294,1
synapse,1.2,org.apache.synapse.startup.AbstractStartup,3,1,1,2,4,0,1,1,3,0,17,1,0,0,0.666666667,0,0,4.333333333,1.05,0.6667,0
synapse,1.2,org.apache.synapse.mediators.annotations.ReadFromMessage,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.RegistrySerializer,4,1,0,11,23,2,1,10,2,0.583333333,101,1,0,0,0.333333333,0,0,23.25,4.2,1.25,0
synapse,1.2,org.apache.synapse.core.axis2.CustomWSDLLocator,7,1,0,5,11,13,2,3,7,0.766666667,68,1,2,0,0.4,0,0,8,3.15,1,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer,2,2,0,16,21,1,1,16,1,2,145,0,0,0.857142857,0.75,1,3,71.5,8.4,4,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.EndpointSerializer,8,1,6,28,44,26,10,23,3,0.928571429,342,1,0,0,0.371428571,0,0,41.5,19.95,3.75,1
synapse,1.2,org.apache.synapse.core.axis2.Axis2Sender,5,1,0,22,45,8,2,20,3,0.25,165,1,0,0,0.3,0,0,31.8,15.75,3.4,1
synapse,1.2,org.apache.synapse.mediators.eip.splitter.IterateMediator,15,2,0,21,53,27,2,19,14,0.728571429,357,1,3,0.481481481,0.192592593,0,0,22.46666667,13.65,1.8667,1
synapse,1.2,org.apache.synapse.config.xml.AbstractDBMediatorFactory,8,2,2,12,60,12,4,9,1,0.75,709,0,0,0.333333333,0.678571429,0,0,86.125,24.15,5,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,4,1,0,7,7,4,1,6,2,0.666666667,30,1,1,0,0.5,0,0,6.25,2.1,0.75,0
synapse,1.2,org.apache.synapse.config.xml.AbstractMediatorSerializer,8,1,18,34,36,22,18,16,0,0.771428571,181,1,0,0,0.346938776,0,0,21,5.25,1.75,0
synapse,1.2,org.apache.synapse.config.xml.SwitchMediatorSerializer,3,2,0,13,27,3,0,13,3,2,128,0,0,0.75,0.555555556,0,0,41.66666667,8.4,3,0
synapse,1.2,org.apache.synapse.mediators.builtin.CalloutMediator,22,2,0,25,64,135,2,23,20,0.865800866,544,0.818181818,2,0.393939394,0.304761905,0,0,23.22727273,23.1,1.9545,1
synapse,1.2,org.apache.synapse.Startup,3,1,0,11,3,3,10,1,3,2,3,0,0,0,0.666666667,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.MediatorFactoryFinder,9,1,0,14,39,0,4,10,5,0.5,406,1,1,0,0.3125,0,0,43.66666667,7.35,1.7778,1
synapse,1.2,org.apache.synapse.config.xml.AbstractListMediatorSerializer,2,2,7,12,14,1,7,5,1,2,40,0,0,0.857142857,0.666666667,0,0,19,3.15,1.5,0
synapse,1.2,org.apache.synapse.config.xml.TargetSerializer,3,1,0,13,18,1,2,11,2,0.5,90,1,0,0,0.5,0,0,28,7.35,2.3333,0
synapse,1.2,org.apache.synapse.config.xml.TargetFactory,4,1,0,12,25,2,2,10,2,0.5,145,1,0,0,0.333333333,0,0,34.75,12.6,3.5,0
synapse,1.2,org.apache.synapse.mediators.annotations.Namespaces,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.statistics.StatisticsHolder,9,1,0,2,12,22,1,1,9,0.8125,75,1,2,0,0.288888889,0,0,6.888888889,4.2,1.2222,0
synapse,1.2,org.apache.synapse.util.PolicyInfo,14,1,0,3,15,0,3,0,14,0.723076923,126,0.6,0,0,0.446428571,0,0,7.642857143,4.2,1.4286,0
synapse,1.2,org.apache.synapse.config.xml.ConfigurationSerializer,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.mediators.db.AbstractDBMediator,14,2,2,19,71,47,8,13,11,0.666666667,442,0.666666667,0,0.5,0.255102041,0,0,30.35714286,7.35,1.5,1
synapse,1.2,org.apache.synapse.config.xml.PropertyMediatorFactory,4,2,0,10,22,4,0,10,3,0.666666667,174,1,0,0.6,0.666666667,0,0,42,15.75,4,0
synapse,1.2,org.apache.synapse.config.xml.StartupSerializer,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.666666667,0.666666667,0,0,6.25,1.05,0.5,0
synapse,1.2,org.apache.synapse.mediators.filters.InMediator,3,3,0,7,16,3,2,5,3,2,74,0,0,0.916666667,0.833333333,1,2,23.66666667,8.4,3.3333,1
synapse,1.2,org.apache.synapse.MessageContext,52,1,0,78,52,1326,72,10,52,2,52,0,0,0,0.126602564,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.AddressEndpointFactory,5,3,0,7,18,8,1,6,2,0.75,80,1,1,0.8125,0.5,2,5,14.8,3.15,1.2,1
synapse,1.2,org.apache.synapse.core.axis2.SynapseAxisServlet,4,4,0,7,16,4,0,7,3,1,48,1,0,0.964285714,0.555555556,1,6,10.75,1.05,0.5,1
synapse,1.2,org.apache.synapse.config.xml.AnonymousListMediatorSerializer,3,3,0,5,12,3,1,4,3,2,33,0,0,0.777777778,0.555555556,0,0,10,2.1,1,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,7,1,0,8,43,15,1,7,2,0.166666667,245,1,0,0,0.4,0,0,33.85714286,12.6,2.2857,1
synapse,1.2,org.apache.synapse.startup.quartz.SimpleQuartzJob,5,1,0,12,31,0,0,12,2,1,132,0.25,0,0,0.5,0,0,24.6,1.05,0.6,0
synapse,1.2,org.apache.synapse.config.xml.SequenceMediatorSerializer,4,3,0,12,24,4,4,8,4,2,188,0,0,0.7,0.5,0,0,46,10.5,4.25,0
synapse,1.2,org.apache.synapse.util.SimpleMap,22,1,0,2,22,231,2,0,22,2,22,0,0,0,0.204545455,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.MediatorPropertyFactory,3,1,0,11,26,1,2,9,2,0.5,158,1,0,0,0.5,0,0,51.33333333,11.55,3.6667,0
synapse,1.2,org.apache.synapse.util.RMIRegistryController,6,1,0,5,17,5,2,3,3,0.7,76,0.75,1,0,0.3,0,0,11,2.1,0.8333,0
synapse,1.2,org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher,6,1,0,11,22,3,2,9,5,0.4,202,1,0,0,0.6,0,0,32.33333333,8.4,3.3333,0
synapse,1.2,org.apache.synapse.mediators.annotations.UpdateMessage,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.RegistryFactory,6,1,0,7,28,5,1,6,2,0.55,163,0.25,0,0,0.3,0,0,25.5,4.2,1.3333,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.DefaultEndpointFactory,6,2,1,7,28,13,2,6,2,0.8,139,1,1,0.692307692,0.45,2,3,22,6.3,1.8333,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,4,2,0,4,13,4,1,4,1,0.666666667,51,1,1,0.818181818,0.444444444,1,1,11.5,3.15,1,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,4,2,0,11,23,4,1,11,1,0.666666667,117,1,1,0.818181818,0.444444444,1,2,28,6.3,1.75,1
synapse,1.2,org.apache.synapse.config.xml.POJOCommandMediatorFactory,5,2,0,10,35,6,0,10,3,1.027777778,435,1,0,0.5,0.5,0,0,84.2,31.5,7.4,0
synapse,1.2,org.apache.synapse.config.xml.RMSequenceMediatorFactory,4,2,0,10,28,2,0,10,3,0.666666667,260,1,0,0.6,0.666666667,0,0,62.75,19.95,5,0
synapse,1.2,org.apache.synapse.config.xml.CloneMediatorFactory,4,2,0,7,19,2,0,7,3,0.666666667,66,1,0,0.6,0.666666667,0,0,14.75,3.15,1,0
synapse,1.2,org.apache.synapse.endpoints.algorithms.RoundRobin,4,1,0,9,14,0,3,6,3,0.5,89,1,0,0,0.583333333,0,0,20.75,5.25,1.75,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.EndpointFactory,11,1,6,23,65,49,11,18,3,0.4,566,1,0,0,0.2625,0,0,50.36363636,36.75,4.9091,0
synapse,1.2,org.apache.synapse.endpoints.WSDLEndpoint,23,2,0,22,74,175,4,18,19,0.881818182,461,1,3,0.192307692,0.25974026,1,1,18.60869565,24.15,2.5217,0
synapse,1.2,org.apache.synapse.config.xml.EntrySerializer,4,1,0,13,22,2,1,12,2,0.583333333,126,1,0,0,0.333333333,0,0,29.5,6.3,1.75,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,3,3,0,13,17,1,1,12,2,2,82,0,0,0.818181818,0.555555556,2,7,26.33333333,3.15,1.6667,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer,3,2,0,12,16,3,1,12,1,2,101,0,0,0.75,0.5,1,2,32.66666667,7.35,2.6667,0
synapse,1.2,org.apache.synapse.config.SynapseConfiguration,50,1,0,46,108,697,27,20,48,0.871985158,976,0.909090909,2,0,0.135007849,0,0,18.3,8.4,2.1,1
synapse,1.2,org.apache.synapse.config.xml.InMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.666666667,0.666666667,0,0,6.25,1.05,0.5,0
synapse,1.2,org.apache.synapse.config.xml.AbstractListMediatorFactory,2,2,7,14,15,1,7,7,1,2,46,0,0,0.75,0.5,0,0,22,3.15,1.5,0
synapse,1.2,org.apache.synapse.mediators.db.DBReportMediator,2,3,0,5,18,1,2,3,1,2,106,0,0,0.962962963,0.666666667,2,5,52,7.35,3.5,1
synapse,1.2,org.apache.synapse.config.xml.XSLTMediatorFactory,4,2,0,9,27,4,0,9,3,0.666666667,150,1,0,0.6,0.666666667,0,0,36.25,11.55,3,1
synapse,1.2,org.apache.synapse.mediators.transform.HeaderMediator,12,2,0,16,51,10,2,14,10,0.818181818,435,0.666666667,1,0.541666667,0.238095238,0,0,34.75,28.35,3.5833,1
synapse,1.2,org.apache.synapse.core.axis2.SynapseMustUnderstandHandler,2,2,0,8,14,1,0,8,2,2,46,0,0,0.875,0.75,0,0,22,1.05,0.5,0
synapse,1.2,org.apache.synapse.config.xml.MediatorSerializerFinder,7,1,0,9,28,0,3,6,3,0.541666667,265,1,1,0,0.333333333,0,0,36.28571429,3.15,1.1429,1
synapse,1.2,org.apache.synapse.mediators.builtin.DropMediator,2,2,0,11,16,1,5,6,2,2,50,0,0,0.928571429,0.75,0,0,24,5.25,2.5,1
synapse,1.2,org.apache.synapse.config.xml.SendMediatorSerializer,3,2,0,9,15,3,0,9,3,2,50,0,0,0.75,0.555555556,0,0,15.66666667,4.2,1.6667,0
synapse,1.2,org.apache.synapse.mediators.base.SynapseMediator,2,3,0,10,23,1,2,8,2,2,114,0,0,0.956521739,0.75,1,2,56,11.55,5.5,1
synapse,1.2,org.apache.synapse.config.xml.LogMediatorSerializer,3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.555555556,0,0,28.33333333,8.4,3,0
synapse,1.2,org.apache.synapse.config.xml.XMLConfigurationBuilder,3,1,0,8,11,1,2,6,2,0.5,26,1,0,0,0.5,0,0,7.333333333,1.05,0.3333,0
synapse,1.2,org.apache.synapse.config.xml.ConfigurationFactoryAndSerializerFinder,13,1,0,14,45,10,2,12,8,0.583333333,382,1,1,0,0.19047619,0,0,28,4.2,1.4615,0
synapse,1.2,org.apache.synapse.mediators.builtin.CacheMediator,25,2,0,26,87,168,2,24,22,0.854166667,753,1,1,0.351351351,0.188,0,0,28.64,16.8,1.6,1
synapse,1.2,org.apache.synapse.core.axis2.SynapseCallbackReceiver,6,1,0,34,105,0,2,32,3,0.5,620,1,0,0,0.371428571,0,0,102,7.35,1.8333,1
synapse,1.2,org.apache.synapse.config.xml.SwitchMediatorFactory,4,2,0,13,27,2,0,13,3,0.666666667,167,1,0,0.6,0.666666667,0,0,40,5.25,1.5,0
synapse,1.2,org.apache.synapse.util.MessageHelper,8,1,0,33,105,28,5,28,7,2,455,0,0,0,0.2,0,0,55.875,6.3,2.875,1
synapse,1.2,org.apache.synapse.config.xml.AggregateMediatorFactory,4,2,0,13,29,2,0,13,3,0.696969697,222,1,0,0.6,0.666666667,0,0,51.75,12.6,3.25,0
synapse,1.2,org.apache.synapse.config.xml.endpoints.utils.LoadbalanceAlgorithmFactory,2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3.15,1.5,1
synapse,1.2,org.apache.synapse.util.concurrent.SynapseThreadFactory,2,1,0,1,13,0,1,0,2,0,57,0,0,0,0.625,0,0,26,1.05,0.5,0
synapse,1.2,org.apache.synapse.config.xml.AggregateMediatorSerializer,4,2,0,14,29,6,0,14,3,1,156,1,0,0.75,0.555555556,0,0,37.75,10.5,2.75,0
synapse,1.2,org.apache.synapse.util.POXUtils,3,1,0,12,29,1,1,11,2,0.5,143,1,0,0,0.5,0,0,46.33333333,12.6,4,0
synapse,1.2,org.apache.synapse.config.xml.SwitchCase,8,1,0,7,18,8,3,4,7,0.714285714,79,1,1,0,0.314285714,0,0,8.5,3.15,1.125,1
synapse,1.2,org.apache.synapse.config.xml.SynapseXPathSerializer,5,1,0,23,23,8,14,9,2,0.5,77,1,0,0,0.4375,0,0,14.2,2.1,1,0
synapse,1.2,org.apache.synapse.core.axis2.Axis2MessageContext,61,1,0,46,136,378,25,21,61,0.881666667,776,1,2,0,0.111241218,0,0,11.55737705,11.55,1.541,1
synapse,1.2,org.apache.synapse.Command,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.config.xml.SendMediatorFactory,4,2,0,6,11,2,0,6,3,0.666666667,49,1,0,0.6,0.666666667,0,0,10.75,3.15,1,0
synapse,1.2,org.apache.synapse.endpoints.dispatch.Dispatcher,4,1,0,9,4,6,6,3,4,2,4,0,0,0,0.6875,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.endpoints.IndirectEndpoint,15,2,0,15,42,27,6,9,12,0.726190476,326,0.833333333,1,0.277777778,0.4,1,1,20.33333333,7.35,2.4667,0
synapse,1.2,org.apache.synapse.mediators.builtin.LogMediator,16,2,0,13,60,34,4,9,9,0.866666667,483,0.375,0,0.464285714,0.258928571,0,0,28.6875,8.4,2.4375,1
synapse,1.2,org.apache.synapse.statistics.impl.EndPointStatisticsStack,5,1,0,7,26,0,5,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9.45,4.2,0
synapse,1.2,org.apache.synapse.Mediator,4,1,0,78,4,6,78,1,4,2,4,0,0,0,0.5,0,0,0,1.05,1,0
synapse,1.2,org.apache.synapse.statistics.StatisticsUtils,6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.33333333,4.2,2.3333,0
synapse,1.2,org.apache.synapse.util.DataSourceRegistrar,11,1,0,5,59,25,1,4,2,1.075609756,1312,0.975609756,0,0,0.271428571,0,0,114.5454545,10.5,4.1818,1
synapse,1.2,org.apache.synapse.config.xml.FaultMediatorFactory,4,2,0,9,36,2,0,9,3,0.866666667,371,1,0,0.6,0.666666667,0,0,89.25,24.15,6,1
synapse,1.2,org.apache.synapse.mediators.filters.OutMediator,3,3,0,7,16,3,2,5,3,2,70,0,0,0.916666667,0.833333333,1,2,22.33333333,8.4,3,1
synapse,1.2,org.apache.synapse.startup.tasks.MessageInjector,7,1,0,9,22,5,0,9,7,0.7,114,1,1,0,0.392857143,0,0,14.57142857,5.25,1.4286,0
synapse,1.2,org.apache.synapse.config.xml.RMSequenceMediatorSerializer,3,2,0,10,21,3,0,10,3,2,107,0,0,0.75,0.555555556,0,0,34.66666667,11.55,4,0
synapse,1.2,org.apache.synapse.config.SynapseConfigUtils,15,1,0,23,75,49,10,13,10,0.285714286,940,1,0,0,0.154761905,0,0,61.6,12.6,3.4667,1
synapse,1.2,org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,4,2,0,4,10,4,1,4,1,0.666666667,43,1,1,0.818181818,0.444444444,1,1,9.5,2.1,0.75,0
synapse,1.2,org.apache.synapse.util.SynapseBinaryDataSource,6,1,0,3,15,0,1,2,6,0.5,60,1,1,0,0.458333333,0,0,8.666666667,1.05,0.6667,0
synapse,1,org.apache.synapse.config.xml.ProxyServiceFactory,6,1,0,12,65,3,1,11,2,0.7,585,0.5,0,0,0.3,0,0,88.47333334,39,7,0
synapse,1,org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,5.75,1,0.5,0
synapse,1,org.apache.synapse.config.xml.FaultMediatorFactory,5,2,0,11,41,6,0,11,3,0.846153846,423,0.923076923,0,0.25,0.416666667,0,0,74.52,17,3.8,0
synapse,1,org.apache.synapse.statistics.impl.SequenceStatisticsStack,6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,22.54,7,3,0
synapse,1,org.apache.synapse.config.XMLToObjectMapper,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,0
synapse,1,org.apache.synapse.core.axis2.TimeoutHandler,4,2,0,4,22,2,1,3,2,0.555555556,139,1,0,0.5,0.625,0,0,30.36,4,1.75,1
synapse,1,org.apache.synapse.mediators.builtin.LogMediator,18,2,0,13,60,65,3,10,9,0.903743316,454,0.454545455,0,0.272727273,0.25210084,0,0,21.72222222,7,1.8889,0
synapse,1,org.apache.synapse.config.xml.AnonymousListMediator,2,3,0,7,4,1,5,2,2,2,9,0,0,0.933333333,0.75,0,0,3.22,1,0.5,0
synapse,1,org.apache.synapse.registry.AbstractRegistry,8,1,1,10,41,20,1,9,5,0.857142857,220,0.666666667,0,0,0.357142857,0,0,24.035,14,2.375,0
synapse,1,org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.722222222,104,1,0,0,0.428571429,0,0,11.96,5,1.4286,0
synapse,1,org.apache.synapse.config.xml.endpoints.EndpointSerializer,1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,0
synapse,1,org.apache.synapse.mediators.filters.OutMediator,5,3,0,7,17,8,2,5,3,0.833333333,89,0.666666667,0,0.823529412,0.5,2,2,14.904,6,1.6,0
synapse,1,org.apache.synapse.config.xml.DropMediatorFactory,4,2,0,4,8,4,0,4,3,0.666666667,27,1,0,0.333333333,0.666666667,0,0,5.06,1,0.5,0
synapse,1,org.apache.synapse.config.xml.AbstractMediatorSerializer,8,1,11,25,35,20,11,14,4,0.685714286,183,0.8,0,0,0.333333333,0,0,19.55,5,1.75,0
synapse,1,org.apache.synapse.core.axis2.AnonymousServiceFactory,6,1,0,15,32,9,1,14,2,1,230,0.777777778,1,0,0.32,0,0,32.96666666,14,2.8333,0
synapse,1,org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,2.76,0,0,0
synapse,1,org.apache.synapse.core.axis2.AsyncCallback,9,2,0,6,10,22,3,3,9,0.791666667,47,0.666666667,1,0.333333333,0.277777778,0,0,3.577777778,1,0.8889,0
synapse,1,org.apache.synapse.endpoints.WSDLEndpoint,23,2,0,15,59,203,3,12,21,0.924242424,350,0.916666667,2,0.16,0.210227273,1,1,12.6,13,1.6957,0
synapse,1,org.apache.synapse.config.xml.ClassMediatorSerializer,6,2,0,11,26,13,0,11,3,0.866666667,105,0.333333333,0,0.6,0.4,1,2,14.72,4,1.3333,0
synapse,1,org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,9,1,0,10,33,28,1,10,3,0.833333333,144,0.666666667,1,0,0.232142857,0,0,13.49333334,3,1.2222,0
synapse,1,org.apache.synapse.mediators.transform.XSLTMediator,15,2,0,17,68,43,2,15,9,0.825396825,473,0.777777778,0,0.315789474,0.223214286,0,0,27.53866666,10,1.8,1
synapse,1,org.apache.synapse.endpoints.SALoadbalanceEndpoint,19,1,0,16,50,105,4,12,15,0.87037037,279,0.888888889,3,0,0.222222222,0,0,12.15368421,7,1.4737,0
synapse,1,org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,8,1,0,9,21,20,1,8,3,0.80952381,88,0.666666667,1,0,0.238095238,0,0,8.855,2,0.875,0
synapse,1,org.apache.synapse.config.xml.XMLConfigurationBuilder,13,1,0,25,79,66,1,24,4,0.666666667,438,0.5,0,0,0.25,0,0,29.93538462,19,2.7692,0
synapse,1,org.apache.synapse.config.xml.SendMediatorFactory,5,2,0,10,18,8,0,10,3,0.916666667,81,0.666666667,0,0.25,0.416666667,0,0,13.432,3,1,0
synapse,1,org.apache.synapse.config.xml.InMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,5.75,1,0.5,0
synapse,1,org.apache.synapse.endpoints.dispatch.HttpSessionDispatcher,5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,22.448,5,3,0
synapse,1,org.apache.synapse.Constants,1,1,0,11,3,0,8,3,0,2,69,0,0,0,0,0,0,5.52,0,0,0
